time,id,x,y
139,18,40.0,5.0
139,19,30.0,5.0
139,20,34.92555785314984,3.4925557853149862
139,21,20.0,5.0
139,22,24.925434091539458,2.492543409153947
139,23,10.0,5.0
139,24,5.0,5.0
140,9,100.0,5.0
140,10,96.0,5.0
140,11,86.0,5.0
140,12,74.0,5.0
140,13,69.0,5.0
140,14,64.0,5.0
140,15,59.0,5.0
140,16,54.0,5.0
140,17,46.86600413566971,4.68660041356697
140,18,41.0,5.0
140,19,31.0,5.0
140,20,35.522580167275834,3.5522580167275857
140,21,21.0,5.0
140,22,25.253796364308755,2.525379636430877
140,23,11.0,5.0
140,24,6.0,5.0
140,25,1.0,5.0
140,26,20.597022314125994,2.0597022314125994
141,10,97.0,5.0
141,11,87.0,5.0
141,12,75.0,5.0
141,13,70.0,5.0
141,14,65.0,5.0
141,15,60.0,5.0
141,16,55.0,5.0
141,17,47.463026449795706,4.746302644979569
141,18,42.0,5.0
141,19,32.0,5.0
141,20,36.11960248140183,3.611960248140185
141,21,22.0,5.0
141,22,25.582158637078052,2.5582158637078067
141,23,12.0,5.0
141,24,7.0,5.0
141,25,2.0,5.0
141,26,21.194044628251987,2.119404462825199
142,10,98.0,5.0
142,11,88.0,5.0
142,12,76.0,5.0
142,13,71.0,5.0
142,14,66.0,5.0
142,15,61.0,5.0
142,16,56.0,5.0
142,17,48.0600487639217,4.806004876392168
142,18,43.0,5.0
142,19,33.0,5.0
142,20,36.71662479552782,3.6716624795527846
142,21,23.0,5.0
142,22,25.91052090984735,2.5910520909847365
142,23,13.0,5.0
142,24,8.0,5.0
142,25,3.0,5.0
142,26,21.79106694237798,2.1791066942377983
143,10,99.0,5.0
143,11,89.0,5.0
143,12,77.0,5.0
143,13,72.0,5.0
143,14,67.0,5.0
143,15,62.0,5.0
143,16,57.0,5.0
143,17,48.65707107804769,4.865707107804767
143,18,44.0,5.0
143,19,34.0,5.0
143,20,37.313647109653814,3.731364710965384
143,21,24.0,5.0
143,22,26.238883182616647,2.6238883182616664
143,23,14.0,5.0
143,24,9.0,5.0
143,25,4.0,5.0
143,26,22.388089256503974,2.238808925650398
144,10,100.0,5.0
144,11,90.0,5.0
144,12,78.0,5.0
144,13,73.0,5.0
144,14,68.0,5.0
144,15,63.0,5.0
144,16,58.0,5.0
144,17,49.25409339217369,4.925409339217366
144,18,45.0,5.0
144,19,35.0,5.0
144,20,37.91066942377981,3.7910669423779835
144,21,25.0,5.0
144,22,26.567245455385944,2.656724545538596
144,23,15.0,5.0
144,24,10.0,5.0
144,25,5.0,5.0
144,26,22.985111570629968,2.2985111570629972
145,11,91.0,5.0
145,12,79.0,5.0
145,13,74.0,5.0
145,14,69.0,5.0
145,15,64.0,5.0
145,16,59.0,5.0
145,17,49.85111570629968,4.985111570629965
145,18,46.0,5.0
145,19,36.0,5.0
145,20,38.5076917379058,3.850769173790583
145,21,26.0,5.0
145,22,26.89560772815524,2.689560772815526
145,23,16.0,5.0
145,24,11.0,5.0
145,25,6.0,5.0
145,26,23.58213388475596,2.3582133884755967
146,11,92.0,5.0
146,12,80.0,5.0
146,13,75.0,5.0
146,14,70.0,5.0
146,15,65.0,5.0
146,16,60.0,5.0
146,17,50.448138020425674,5.0
146,18,47.0,5.0
146,19,37.0,5.0
146,20,39.104714052031795,3.9104714052031824
146,21,27.0,5.0
146,22,27.22397000092454,2.7223970000924558
146,23,17.0,5.0
146,24,12.0,5.0
146,25,7.0,5.0
146,26,24.179156198881955,2.417915619888196
147,11,93.0,5.0
147,12,81.0,5.0
147,13,76.0,5.0
147,14,71.0,5.0
147,15,66.0,5.0
147,16,61.0,5.0
147,17,51.44743999016323,5.0
147,18,48.0,5.0
147,19,38.0,5.0
147,20,39.70173636615779,3.970173636615782
147,21,28.0,5.0
147,22,27.552332273693835,2.7552332273693856
147,23,18.0,5.0
147,24,13.0,5.0
147,25,8.0,5.0
147,26,24.77617851300795,2.4776178513007956
148,11,94.0,5.0
148,12,82.0,5.0
148,13,77.0,5.0
148,14,72.0,5.0
148,15,67.0,5.0
148,16,62.0,5.0
148,17,52.44726546736852,5.0
148,18,49.0,5.0
148,19,39.0,5.0
148,20,40.29875868028378,4.029875868028381
148,21,29.0,5.0
148,22,27.880694546463133,2.7880694546463154
148,23,19.0,5.0
148,24,14.0,5.0
148,25,9.0,5.0
148,26,25.373200827133942,2.537320082713395
149,11,95.0,5.0
149,12,83.0,5.0
149,13,78.0,5.0
149,14,73.0,5.0
149,15,68.0,5.0
149,16,63.0,5.0
149,17,53.447221835717976,5.0
149,18,50.0,5.0
149,19,39.0,5.0
149,20,40.895780994409776,4.08957809944098
149,21,30.0,5.0
149,22,28.20905681923243,2.820905681923245
149,23,20.0,5.0
149,24,15.0,5.0
149,25,10.0,5.0
149,26,25.373200827133942,2.537320082713395
150,11,96.0,5.0
150,12,84.0,5.0
150,13,79.0,5.0
150,14,74.0,5.0
150,15,69.0,5.0
150,16,64.0,5.0
150,17,54.44721092774585,5.0
150,18,51.0,5.0
150,19,39.0,5.0
150,20,41.49280330853577,4.149280330853579
150,21,31.0,5.0
150,22,28.537419092001727,2.853741909200175
150,23,21.0,5.0
150,24,16.0,5.0
150,25,11.0,5.0
150,26,25.970223141259936,2.5970223141259945
150,27,1.0,5.0
151,11,97.0,5.0
151,12,85.0,5.0
151,13,80.0,5.0
151,14,75.0,5.0
151,15,70.0,5.0
151,16,65.0,5.0
151,17,55.4472082007491,5.0
151,18,52.0,5.0
151,19,39.0,5.0
151,20,42.08982562266176,4.208982562266178
151,21,32.0,5.0
151,22,28.865781364771024,2.886578136477105
151,23,22.0,5.0
151,24,17.0,5.0
151,25,12.0,5.0
151,26,25.970223141259936,2.5970223141259945
151,27,2.0,5.0
152,11,98.0,5.0
152,12,86.0,5.0
152,13,81.0,5.0
152,14,76.0,5.0
152,15,71.0,5.0
152,16,66.0,5.0
152,17,56.44720751899968,5.0
152,18,53.0,5.0
152,19,40.0,5.0
152,20,42.68684793678776,4.268684793678777
152,21,33.0,5.0
152,22,29.19414363754032,2.9194143637540346
152,23,23.0,5.0
152,24,18.0,5.0
152,25,13.0,5.0
152,26,26.56724545538593,2.656724545538594
152,27,3.0,5.0
153,11,99.0,5.0
153,12,87.0,5.0
153,13,82.0,5.0
153,14,77.0,5.0
153,15,72.0,5.0
153,16,67.0,5.0
153,17,57.447207348562316,5.0
153,18,54.0,5.0
153,19,40.0,5.0
153,20,43.28387025091375,4.328387025091376
153,21,34.0,5.0
153,22,29.52250591030962,2.9522505910309644
153,23,24.0,5.0
153,24,19.0,5.0
153,25,14.0,5.0
153,26,26.56724545538593,2.656724545538594
153,27,4.0,5.0
154,11,100.0,5.0
154,12,88.0,5.0
154,13,83.0,5.0
154,14,78.0,5.0
154,15,73.0,5.0
154,16,68.0,5.0
154,17,58.44720730595297,5.0
154,18,55.0,5.0
154,19,41.0,5.0
154,20,43.880892565039744,4.388089256503975
154,21,35.0,5.0
154,22,29.850868183078916,2.9850868183078942
154,23,25.0,5.0
154,24,20.0,5.0
154,25,15.0,5.0
154,26,27.164267769511923,2.7164267769511934
154,27,5.0,5.0
155,12,89.0,5.0
155,13,84.0,5.0
155,14,79.0,5.0
155,15,74.0,5.0
155,16,69.0,5.0
155,17,59.447207295300636,5.0
155,18,56.0,5.0
155,19,41.0,5.0
155,20,44.47791487916574,4.447791487916574
155,21,36.0,5.0
155,22,30.179230455848213,3.017923045584824
155,23,26.0,5.0
155,24,21.0,5.0
155,25,16.0,5.0
155,26,27.761290083637917,2.776129008363793
155,27,6.0,5.0
155,28,1.0,5.0
156,12,90.0,5.0
156,13,85.0,5.0
156,14,80.0,5.0
156,15,75.0,5.0
156,16,70.0,5.0
156,17,60.44720729263755,5.0
156,18,57.0,5.0
156,19,42.0,5.0
156,20,45.07493719329173,4.507493719329173
156,21,37.0,5.0
156,22,30.50759272861751,3.050759272861754
156,23,26.8,5.0
156,24,21.8,5.0
156,25,16.8,5.0
156,26,27.761290083637917,2.776129008363793
156,27,6.8,5.0
156,28,1.8,5.0
157,12,91.0,5.0
157,13,86.0,5.0
157,14,81.0,5.0
157,15,76.0,5.0
157,16,71.0,5.0
157,17,61.44720729197178,5.0
157,18,58.0,5.0
157,19,43.0,5.0
157,20,45.671959507417725,4.567195950741772
157,21,38.0,5.0
157,22,30.835955001386807,3.0835955001386837
157,23,27.6,5.0
157,24,22.6,5.0
157,25,17.6,5.0
157,26,28.35831239776391,2.8358312397763923
157,27,7.6,5.0
157,28,2.6,5.0
158,12,92.0,5.0
158,13,87.0,5.0
158,14,82.0,5.0
158,15,77.0,5.0
158,16,72.0,5.0
158,17,62.447207291805334,5.0
158,18,59.0,5.0
158,19,43.0,5.0
158,20,46.26898182154372,4.626898182154371
158,21,39.0,5.0
158,22,31.164317274156105,3.1164317274156135
158,23,28.400000000000002,5.0
158,24,23.400000000000002,5.0
158,25,18.400000000000002,5.0
158,26,28.35831239776391,2.8358312397763923
158,27,8.4,5.0
158,28,3.4000000000000004,5.0
159,12,93.0,5.0
159,13,88.0,5.0
159,14,83.0,5.0
159,15,78.0,5.0
159,16,73.0,5.0
159,17,63.447207291763725,5.0
159,18,60.0,5.0
159,19,44.0,5.0
159,20,46.86600413566971,4.68660041356697
159,21,40.0,5.0
159,22,31.4926795469254,3.1492679546925433
159,23,29.200000000000003,5.0
159,24,24.200000000000003,5.0
159,25,19.200000000000003,5.0
159,26,28.955334711889904,2.8955334711889917
159,27,9.200000000000001,5.0
159,28,4.2,5.0
160,12,94.0,5.0
160,13,89.0,5.0
160,14,84.0,5.0
160,15,79.0,5.0
160,16,74.0,5.0
160,17,64.44720729175332,5.0
160,18,61.0,5.0
160,19,44.0,5.0
160,20,47.463026449795706,4.746302644979569
160,21,41.0,5.0
160,22,31.8210418196947,3.182104181969473
160,23,30.000000000000004,5.0
160,24,25.000000000000004,5.0
160,25,20.000000000000004,5.0
160,26,28.955334711889904,2.8955334711889917
160,27,10.000000000000002,5.0
160,28,5.0,5.0
161,12,95.0,5.0
161,13,90.0,5.0
161,14,85.0,5.0
161,15,80.0,5.0
161,16,75.0,5.0
161,17,65.44720729175071,5.0
161,18,62.0,5.0
161,19,45.0,5.0
161,20,48.0600487639217,4.806004876392168
161,21,42.0,5.0
161,22,32.149404092463996,3.214940409246403
161,23,31.000000000000004,5.0
161,24,25.800000000000004,5.0
161,25,20.800000000000004,5.0
161,26,29.552357026015898,2.955235702601591
161,27,10.800000000000002,5.0
161,28,5.8,5.0
162,12,96.0,5.0
162,13,91.0,5.0
162,14,86.0,5.0
162,15,81.0,5.0
162,16,76.0,5.0
162,17,66.44720729175006,5.0
162,18,63.0,5.0
162,19,46.0,5.0
162,20,48.65707107804769,4.865707107804767
162,21,43.0,5.0
162,22,32.47776636523329,3.2477766365233327
162,23,32.0,5.0
162,24,26.600000000000005,5.0
162,25,21.600000000000005,5.0
162,26,29.552357026015898,2.955235702601591
162,27,11.600000000000003,5.0
162,28,6.6,5.0
163,12,97.0,5.0
163,13,92.0,5.0
163,14,87.0,5.0
163,15,82.0,5.0
163,16,77.0,5.0
163,17,67.4472072917499,5.0
163,18,64.0,5.0
163,19,46.0,5.0
163,20,49.25409339217369,4.925409339217366
163,21,44.0,5.0
163,22,32.80612863800259,3.2806128638002625
163,23,33.0,5.0
163,24,27.400000000000006,5.0
163,25,22.400000000000006,5.0
163,26,30.14937934014189,3.0149379340141906
163,27,12.400000000000004,5.0
163,28,7.3999999999999995,5.0
164,12,98.0,5.0
164,13,93.0,5.0
164,14,88.0,5.0
164,15,83.0,5.0
164,16,78.0,5.0
164,17,68.44720729174986,5.0
164,18,65.0,5.0
164,19,47.0,5.0
164,20,49.85111570629968,4.985111570629965
164,21,45.0,5.0
164,22,33.13449091077189,3.3134490910771923
164,23,34.0,5.0
164,24,28.200000000000006,5.0
164,25,23.200000000000006,5.0
164,26,30.746401654267885,3.07464016542679
164,27,13.200000000000005,5.0
164,28,8.2,5.0
165,12,99.0,5.0
165,13,94.0,5.0
165,14,89.0,5.0
165,15,84.0,5.0
165,16,79.0,5.0
165,17,69.44720729174985,5.0
165,18,66.0,5.0
165,19,47.0,5.0
165,20,50.448138020425674,5.0
165,21,45.0,5.0
165,22,33.462853183541185,3.346285318354122
165,23,35.0,5.0
165,24,29.000000000000007,5.0
165,25,24.000000000000007,5.0
165,26,30.746401654267885,3.07464016542679
165,27,14.000000000000005,5.0
165,28,9.0,5.0
165,29,1.16,5.0
165,30,20.597022314125994,2.0597022314125994
166,12,100.0,5.0
166,13,95.0,5.0
166,14,90.0,5.0
166,15,85.0,5.0
166,16,80.0,5.0
166,17,70.44720729174985,5.0
166,18,67.0,5.0
166,19,48.0,5.0
166,20,51.44743999016323,5.0
166,21,46.0,5.0
166,22,33.79121545631048,3.379121545631052
166,23,36.0,5.0
166,24,29.60000000000001,5.0
166,25,24.60000000000001,5.0
166,26,31.34342396839388,3.1343423968393895
166,27,14.600000000000005,5.0
166,28,9.6,5.0
166,29,2.03,5.0
166,30,21.194044628251987,2.119404462825199
167,13,96.0,5.0
167,14,91.0,5.0
167,15,86.0,5.0
167,16,81.0,5.0
167,17,71.44720729174985,5.0
167,18,68.0,5.0
167,19,49.0,5.0
167,20,52.44726546736852,5.0
167,21,47.0,5.0
167,22,34.11957772907978,3.4119577729079817
167,23,37.0,5.0
167,24,30.20000000000001,5.0
167,25,25.20000000000001,5.0
167,26,31.34342396839388,3.1343423968393895
167,27,15.200000000000005,5.0
167,28,10.2,5.0
167,29,2.9,5.0
167,30,21.79106694237798,2.1791066942377983
168,13,97.0,5.0
168,14,92.0,5.0
168,15,87.0,5.0
168,16,82.0,5.0
168,17,72.44720729174985,5.0
168,18,69.0,5.0
168,19,50.0,5.0
168,20,53.447221835717976,5.0
168,21,48.0,5.0
168,22,34.44794000184908,3.4447940001849116
168,23,38.0,5.0
168,24,31.20000000000001,5.0
168,25,25.80000000000001,5.0
168,26,31.940446282519872,3.194044628251989
168,27,15.800000000000004,5.0
168,28,10.799999999999999,5.0
168,29,3.77,5.0
168,30,22.388089256503974,2.238808925650398
169,13,98.0,5.0
169,14,93.0,5.0
169,15,88.0,5.0
169,16,83.0,5.0
169,17,73.44720729174985,5.0
169,18,70.0,5.0
169,19,51.0,5.0
169,20,54.44721092774585,5.0
169,21,49.0,5.0
169,22,34.776302274618374,3.4776302274618414
169,23,39.0,5.0
169,24,32.20000000000001,5.0
169,25,26.400000000000013,5.0
169,26,31.940446282519872,3.194044628251989
169,27,16.400000000000006,5.0
169,28,11.399999999999999,5.0
169,29,4.64,5.0
169,30,22.985111570629968,2.2985111570629972
170,13,99.0,5.0
170,14,94.0,5.0
170,15,89.0,5.0
170,16,84.0,5.0
170,17,74.44720729174985,5.0
170,18,71.0,5.0
170,19,52.0,5.0
170,20,55.4472082007491,5.0
170,21,50.0,5.0
170,22,35.10466454738767,3.510466454738771
170,23,40.0,5.0
170,24,33.20000000000001,5.0
170,25,27.000000000000014,5.0
170,26,32.537468596645866,3.2537468596645884
170,27,17.000000000000007,5.0
170,28,11.999999999999998,5.0
170,29,5.51,5.0
170,30,23.58213388475596,2.3582133884755967
170,31,0.6,5.0
171,13,100.0,5.0
171,14,95.0,5.0
171,15,90.0,5.0
171,16,85.0,5.0
171,17,75.44720729174985,5.0
171,18,72.0,5.0
171,19,53.0,5.0
171,20,56.44720751899968,5.0
171,21,51.0,5.0
171,22,35.43302682015697,3.543302682015701
171,23,41.0,5.0
171,24,34.20000000000001,5.0
171,25,28.000000000000014,5.0
171,26,32.537468596645866,3.2537468596645884
171,27,18.000000000000007,5.0
171,28,12.999999999999998,5.0
171,29,6.96,5.0
171,30,24.179156198881955,2.417915619888196
171,31,1.6,5.0
172,14,96.0,5.0
172,15,91.0,5.0
172,16,86.0,5.0
172,17,76.44720729174985,5.0
172,18,73.0,5.0
172,19,54.0,5.0
172,20,57.447207348562316,5.0
172,21,52.0,5.0
172,22,35.761389092926265,3.576138909292631
172,23,42.0,5.0
172,24,35.20000000000001,5.0
172,25,29.000000000000014,5.0
172,26,33.13449091077186,3.313449091077188
172,27,19.000000000000007,5.0
172,28,13.999999999999998,5.0
172,29,8.41,5.0
172,30,24.77617851300795,2.4776178513007956
172,31,2.6,5.0
173,14,97.0,5.0
173,15,92.0,5.0
173,16,87.0,5.0
173,17,77.44720729174985,5.0
173,18,74.0,5.0
173,19,55.0,5.0
173,20,58.44720730595297,5.0
173,21,53.0,5.0
173,22,36.08975136569556,3.6089751365695606
173,23,43.0,5.0
173,24,36.20000000000001,5.0
173,25,30.000000000000014,5.0
173,26,33.13449091077186,3.313449091077188
173,27,20.000000000000007,5.0
173,28,14.999999999999998,5.0
173,29,9.86,5.0
173,30,25.373200827133942,2.537320082713395
173,31,3.6,5.0
174,14,98.0,5.0
174,15,93.0,5.0
174,16,88.0,5.0
174,17,78.44720729174985,5.0
174,18,75.0,5.0
174,19,56.0,5.0
174,20,59.447207295300636,5.0
174,21,54.0,5.0
174,22,36.41811363846486,3.6418113638464904
174,23,44.0,5.0
174,24,37.20000000000001,5.0
174,25,31.000000000000014,5.0
174,26,33.73151322489785,3.3731513224897873
174,27,21.000000000000007,5.0
174,28,15.999999999999998,5.0
174,29,11.309999999999999,5.0
174,30,25.970223141259936,2.5970223141259945
174,31,4.6,5.0
175,14,99.0,5.0
175,15,94.0,5.0
175,16,89.0,5.0
175,17,79.44720729174985,5.0
175,18,76.0,5.0
175,19,57.0,5.0
175,20,60.44720729263755,5.0
175,21,55.0,5.0
175,22,36.74647591123416,3.67464759112342
175,23,45.0,5.0
175,24,38.20000000000001,5.0
175,25,32.000000000000014,5.0
175,26,34.32853553902385,3.432853553902387
175,27,22.000000000000007,5.0
175,28,17.0,5.0
175,29,12.759999999999998,5.0
175,30,26.56724545538593,2.656724545538594
175,31,5.6,5.0
176,14,100.0,5.0
176,15,95.0,5.0
176,16,90.0,5.0
176,17,80.44720729174985,5.0
176,18,77.0,5.0
176,19,58.0,5.0
176,20,61.44720729197178,5.0
176,21,56.0,5.0
176,22,37.074838184003454,3.70748381840035
176,23,46.0,5.0
176,24,39.20000000000001,5.0
176,25,33.000000000000014,5.0
176,26,34.32853553902385,3.432853553902387
176,27,23.000000000000007,5.0
176,28,18.0,5.0
176,29,14.209999999999997,5.0
176,30,27.164267769511923,2.7164267769511934
176,31,6.6,5.0
177,15,96.0,5.0
177,16,91.0,5.0
177,17,81.44720729174985,5.0
177,18,78.0,5.0
177,19,59.0,5.0
177,20,62.447207291805334,5.0
177,21,57.0,5.0
177,22,37.40320045677275,3.74032004567728
177,23,47.0,5.0
177,24,40.20000000000001,5.0
177,25,34.000000000000014,5.0
177,26,34.92555785314984,3.4925557853149862
177,27,24.000000000000007,5.0
177,28,19.0,5.0
177,29,15.659999999999997,5.0
